"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Québec, Quebec [24421]","2021A003524421","Percent change in youth crime severity index","Percent","239","units","0","v87984867","11.8","","..","","","2"
"2021","Québec, Quebec [24421]","2021A003524421","Youth violent crime severity index","Index","160","units","0","v53079475","11.9","","..","","","2"
"2021","Québec, Quebec [24421]","2021A003524421","Percent change in youth violent crime severity index","Percent","239","units","0","v87984868","11.10","","..","","","2"
"2021","Québec, Quebec [24421]","2021A003524421","Youth non-violent crime severity index","Index","160","units","0","v53079467","11.11","","..","","","2"
"2021","Québec, Quebec [24421]","2021A003524421","Percent change in youth non-violent crime severity index","Percent","239","units","0","v87984869","11.12","","..","","","2"
"2021","Québec, Quebec [24421]","2021A003524421","Weighted clearance rate","Number","223","units","0","v53079468","11.13","38.02","","","","2"
"2021","Québec, Quebec [24421]","2021A003524421","Percent change in weighted clearance rate","Percent","239","units","0","v53079469","11.14","-6.88","","","","2"
"2021","Québec, Quebec [24421]","2021A003524421","Violent weighted clearance rate","Number","223","units","0","v53079470","11.15","59.20","","","","2"
"2021","Québec, Quebec [24421]","2021A003524421","Percent change in violent weighted clearance rate","Percent","239","units","0","v53079471","11.16","-4.11","","","","2"
"2021","Québec, Quebec [24421]","2021A003524421","Non-violent weighted clearance rate","Number","223","units","0","v53079472","11.17","25.52","","","","2"
"2021","Québec, Quebec [24421]","2021A003524421","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079473","11.18","-12.30","","","","2"
"2021","Sherbrooke, Quebec [24433]","2021A003524433","Crime severity index","Index","160","units","0","v44312527","12.1","50.88","","","","2"
"2021","Sherbrooke, Quebec [24433]","2021A003524433","Percent change in crime severity index","Percent","239","units","0","v44312528","12.2","6.02","","","","2"
"2021","Sherbrooke, Quebec [24433]","2021A003524433","Violent crime severity index","Index","160","units","0","v44312529","12.3","73.93","","","","2"
"2021","Sherbrooke, Quebec [24433]","2021A003524433","Percent change in violent crime severity index","Percent","239","units","0","v44312530","12.4","7.94","","","","2"
"2021","Sherbrooke, Quebec [24433]","2021A003524433","Non-violent crime severity index","Index","160","units","0","v44312531","12.5","42.47","","","","2"
"2021","Sherbrooke, Quebec [24433]","2021A003524433","Percent change in non-violent crime severity index","Percent","239","units","0","v44312532","12.6","4.86","","","","2"
"2021","Sherbrooke, Quebec [24433]","2021A003524433","Youth crime severity index","Index","160","units","0","v53079483","12.7","","..","","","2"
"2021","Sherbrooke, Quebec [24433]","2021A003524433","Percent change in youth crime severity index","Percent","239","units","0","v87984870","12.8","","..","","","2"
"2021","Sherbrooke, Quebec [24433]","2021A003524433","Youth violent crime severity index","Index","160","units","0","v53079484","12.9","","..","","","2"
"2021","Sherbrooke, Quebec [24433]","2021A003524433","Percent change in youth violent crime severity index","Percent","239","units","0","v87984871","12.10","","..","","","2"
"2021","Sherbrooke, Quebec [24433]","2021A003524433","Youth non-violent crime severity index","Index","160","units","0","v53079476","12.11","","..","","","2"
"2021","Sherbrooke, Quebec [24433]","2021A003524433","Percent change in youth non-violent crime severity index","Percent","239","units","0","v87984872","12.12","","..","","","2"
"2021","Sherbrooke, Quebec [24433]","2021A003524433","Weighted clearance rate","Number","223","units","0","v53079477","12.13","45.00","","","","2"
"2021","Sherbrooke, Quebec [24433]","2021A003524433","Percent change in weighted clearance rate","Percent","239","units","0","v53079478","12.14","-19.87","","","","2"
"2021","Sherbrooke, Quebec [24433]","2021A003524433","Violent weighted clearance rate","Number","223","units","0","v53079479","12.15","61.03","","","","2"
"2021","Sherbrooke, Quebec [24433]","2021A003524433","Percent change in violent weighted clearance rate","Percent","239","units","0","v53079480","12.16","-17.37","","","","2"
"2021","Sherbrooke, Quebec [24433]","2021A003524433","Non-violent weighted clearance rate","Number","223","units","0","v53079481","12.17","34.96","","","","2"
"2021","Sherbrooke, Quebec [24433]","2021A003524433","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079482","12.18","-22.98","","","","2"
"2021","Trois-Rivières, Quebec [24442]","2021A003524442","Crime severity index","Index","160","units","0","v44312533","13.1","50.64","","","","2"
"2021","Trois-Rivières, Quebec [24442]","2021A003524442","Percent change in crime severity index","Percent","239","units","0","v44312534","13.2","5.99","","","","2"
"2021","Trois-Rivières, Quebec [24442]","2021A003524442","Violent crime severity index","Index","160","units","0","v44312535","13.3","76.70","","","","2"
"2021","Trois-Rivières, Quebec [24442]","2021A003524442","Percent change in violent crime severity index","Percent","239","units","0","v44312536","13.4","3.89","","","","2"
"2021","Trois-Rivières, Quebec [24442]","2021A003524442","Non-violent crime severity index","Index","160","units","0","v44312537","13.5","41.15","","","","2"
"2021","Trois-Rivières, Quebec [24442]","2021A003524442","Percent change in non-violent crime severity index","Percent","239","units","0","v44312538","13.6","7.44","","","","2"
"2021","Trois-Rivières, Quebec [24442]","2021A003524442","Youth crime severity index","Index","160","units","0","v53079492","13.7","","..","","","2"
"2021","Trois-Rivières, Quebec [24442]","2021A003524442","Percent change in youth crime severity index","Percent","239","units","0","v87984873","13.8","","..","","","2"
"2021","Trois-Rivières, Quebec [24442]","2021A003524442","Youth violent crime severity index","Index","160","units","0","v53079493","13.9","","..","","","2"
"2021","Trois-Rivières, Quebec [24442]","2021A003524442","Percent change in youth violent crime severity index","Percent","239","units","0","v87984874","13.10","","..","","","2"
"2021","Trois-Rivières, Quebec [24442]","2021A003524442","Youth non-violent crime severity index","Index","160","units","0","v53079485","13.11","","..","","","2"
"2021","Trois-Rivières, Quebec [24442]","2021A003524442","Percent change in youth non-violent crime severity index","Percent","239","units","0","v87984875","13.12","","..","","","2"
"2021","Trois-Rivières, Quebec [24442]","2021A003524442","Weighted clearance rate","Number","223","units","0","v53079486","13.13","45.01","","","","2"
"2021","Trois-Rivières, Quebec [24442]","2021A003524442","Percent change in weighted clearance rate","Percent","239","units","0","v53079487","13.14","-19.55","","","","2"
"2021","Trois-Rivières, Quebec [24442]","2021A003524442","Violent weighted clearance rate","Number","223","units","0","v53079488","13.15","63.90","","","","2"
"2021","Trois-Rivières, Quebec [24442]","2021A003524442","Percent change in violent weighted clearance rate","Percent","239","units","0","v53079489","13.16","-14.42","","","","2"
"2021","Trois-Rivières, Quebec [24442]","2021A003524442","Non-violent weighted clearance rate","Number","223","units","0","v53079490","13.17","32.35","","","","2"
"2021","Trois-Rivières, Quebec [24442]","2021A003524442","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079491","13.18","-24.71","","","","2"
"2021","Montréal, Quebec [24462]","2021A003524462","Crime severity index","Index","160","units","0","v44312539","14.1","55.93","","","","2"
"2021","Montréal, Quebec [24462]","2021A003524462","Percent change in crime severity index","Percent","239","units","0","v44312540","14.2","5.89","","","","2"
"2021","Montréal, Quebec [24462]","2021A003524462","Violent crime severity index","Index","160","units","0","v44312541","14.3","82.04","","","","2"
"2021","Montréal, Quebec [24462]","2021A003524462","Percent change in violent crime severity index","Percent","239","units","0","v44312542","14.4","12.18","","","","2"
"2021","Montréal, Quebec [24462]","2021A003524462","Non-violent crime severity index","Index","160","units","0","v44312543","14.5","46.40","","","","2"
"2021","Montréal, Quebec [24462]","2021A003524462","Percent change in non-violent crime severity index","Percent","239","units","0","v44312544","14.6","2.23","","","","2"
"2021","Montréal, Quebec [24462]","2021A003524462","Youth crime severity index","Index","160","units","0","v53079501","14.7","","..","","","2"
"2021","Montréal, Quebec [24462]","2021A003524462","Percent change in youth crime severity index","Percent","239","units","0","v87984876","14.8","","..","","","2"
"2021","Montréal, Quebec [24462]","2021A003524462","Youth violent crime severity index","Index","160","units","0","v53079502","14.9","","..","","","2"
"2021","Montréal, Quebec [24462]","2021A003524462","Percent change in youth violent crime severity index","Percent","239","units","0","v87984877","14.10","","..","","","2"
"2021","Montréal, Quebec [24462]","2021A003524462","Youth non-violent crime severity index","Index","160","units","0","v53079494","14.11","","..","","","2"
"2021","Montréal, Quebec [24462]","2021A003524462","Percent change in youth non-violent crime severity index","Percent","239","units","0","v87984878","14.12","","..","","","2"
"2021","Montréal, Quebec [24462]","2021A003524462","Weighted clearance rate","Number","223","units","0","v53079495","14.13","34.27","","","","2"
"2021","Montréal, Quebec [24462]","2021A003524462","Percent change in weighted clearance rate","Percent","239","units","0","v53079496","14.14","-8.44","","","","2"
"2021","Montréal, Quebec [24462]","2021A003524462","Violent weighted clearance rate","Number","223","units","0","v53079497","14.15","55.02","","","","2"
"2021","Montréal, Quebec [24462]","2021A003524462","Percent change in violent weighted clearance rate","Percent","239","units","0","v53079498","14.16","-9.36","","","","2"
"2021","Montréal, Quebec [24462]","2021A003524462","Non-violent weighted clearance rate","Number","223","units","0","v53079499","14.17","21.08","","","","2"
"2021","Montréal, Quebec [24462]","2021A003524462","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079500","14.18","-11.98","","","","2"
"2021","Ottawa-Gatineau, Quebec part [24505]","2021A003524505","Crime severity index","Index","160","units","0","v44312545","15.1","49.57","","","","2"
"2021","Ottawa-Gatineau, Quebec part [24505]","2021A003524505","Percent change in crime severity index","Percent","239","units","0","v44312546","15.2","-3.73","","","","2"
"2021","Ottawa-Gatineau, Quebec part [24505]","2021A003524505","Violent crime severity index","Index","160","units","0","v44312547","15.3","72.50","","","","2"
"2021","Ottawa-Gatineau, Quebec part [24505]","2021A003524505","Percent change in violent crime severity index","Percent","239","units","0","v44312548","15.4","-2.42","","","","2"
"2021","Ottawa-Gatineau, Quebec part [24505]","2021A003524505","Non-violent crime severity index","Index","160","units","0","v44312549","15.5","41.20","","","","2"
"2021","Ottawa-Gatineau, Quebec part [24505]","2021A003524505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312550","15.6","-4.54","","","","2"
"2021","Ottawa-Gatineau, Quebec part [24505]","2021A003524505","Youth crime severity index","Index","160","units","0","v53079510","15.7","","..","","","2"
"2021","Ottawa-Gatineau, Quebec part [24505]","2021A003524505","Percent change in youth crime severity index","Percent","239","units","0","v87984879","15.8","","..","","","2"
"2021","Ottawa-Gatineau, Quebec part [24505]","2021A003524505","Youth violent crime severity index","Index","160","units","0","v53079511","15.9","","..","","","2"
"2021","Ottawa-Gatineau, Quebec part [24505]","2021A003524505","Percent change in youth violent crime severity index","Percent","239","units","0","v87984880","15.10","","..","","","2"
"2021","Ottawa-Gatineau, Quebec part [24505]","2021A003524505","Youth non-violent crime severity index","Index","160","units","0","v53079503","15.11","","..","","","2"
"2021","Ottawa-Gatineau, Quebec part [24505]","2021A003524505","Percent change in youth non-violent crime severity index","Percent","239","units","0","v87984881","15.12","","..","","","2"
"2021","Ottawa-Gatineau, Quebec part [24505]","2021A003524505","Weighted clearance rate","Number","223","units","0","v53079504","15.13","44.54","","","","2"
"2021","Ottawa-Gatineau, Quebec part [24505]","2021A003524505","Percent change in weighted clearance rate","Percent","239","units","0","v53079505","15.14","-2.69","","","","2"
"2021","Ottawa-Gatineau, Quebec part [24505]","2021A003524505","Violent weighted clearance rate","Number","223","units","0","v53079506","15.15","65.49","","","","2"
"2021","Ottawa-Gatineau, Quebec part [24505]","2021A003524505","Percent change in violent weighted clearance rate","Percent","239","units","0","v53079507","15.16","1.19","","","","2"
"2021","Ottawa-Gatineau, Quebec part [24505]","2021A003524505","Non-violent weighted clearance rate","Number","223","units","0","v53079508","15.17","31.28","","","","2"
"2021","Ottawa-Gatineau, Quebec part [24505]","2021A003524505","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079509","15.18","-8.08","","","","2"
"2021","Ontario [35]","2016A000235","Crime severity index","Index","160","units","0","v44312551","16.1","56.21","","","","2"
"2021","Ontario [35]","2016A000235","Percent change in crime severity index","Percent","239","units","0","v44312552","16.2","1.33","","","","2"
"2021","Ontario [35]","2016A000235","Violent crime severity index","Index","160","units","0","v44312553","16.3","72.15","","","","2"
"2021","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","3.69","","","","2"
"2021","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","50.35","","","","2"
"2021","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","0.16","","","","2"
"2021","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","31.87","","","","2"
"2021","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","-14.63","","","","2"
"2021","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","51.98","","","","2"
"2021","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","-16.87","","","","2"
"2021","Ontario [35]","2016A000235","Youth non-violent crime severity index","Index","160","units","0","v53079513","16.11","17.86","","","","2"
"2021","Ontario [35]","2016A000235","Percent change in youth non-violent crime severity index","Percent","239","units","0","v53079514","16.12","-9.80","","","","2"
"2021","Ontario [35]","2016A000235","Weighted clearance rate","Number","223","units","0","v53079515","16.13","39.52","","","","2"
"2021","Ontario [35]","2016A000235","Percent change in weighted clearance rate","Percent","239","units","0","v53079516","16.14","-2.35","","","","2"
"2021","Ontario [35]","2016A000235","Violent weighted clearance rate","Number","223","units","0","v53079517","16.15","60.86","","","","2"
"2021","Ontario [35]","2016A000235","Percent change in violent weighted clearance rate","Percent","239","units","0","v53079518","16.16","-1.47","","","","2"
"2021","Ontario [35]","2016A000235","Non-violent weighted clearance rate","Number","223","units","0","v53079519","16.17","28.52","","","","2"
"2021","Ontario [35]","2016A000235","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079520","16.18","-4.52","","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Crime severity index","Index","160","units","0","v44312557","17.1","49.32","","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in crime severity index","Percent","239","units","0","v44312558","17.2","1.75","","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","64.69","","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in violent crime severity index","Percent","239","units","0","v44312560","17.4","7.55","","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Non-violent crime severity index","Index","160","units","0","v44312561","17.5","43.68","","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","-1.09","","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","","..","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in youth crime severity index","Percent","239","units","0","v87984882","17.8","","..","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth violent crime severity index","Index","160","units","0","v53079532","17.9","","..","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in youth violent crime severity index","Percent","239","units","0","v87984883","17.10","","..","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth non-violent crime severity index","Index","160","units","0","v53079524","17.11","","..","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in youth non-violent crime severity index","Percent","239","units","0","v87984884","17.12","","..","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Weighted clearance rate","Number","223","units","0","v53079525","17.13","35.38","","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in weighted clearance rate","Percent","239","units","0","v53079526","17.14","-7.21","","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent weighted clearance rate","Number","223","units","0","v53079527","17.15","52.31","","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in violent weighted clearance rate","Percent","239","units","0","v53079528","17.16","-6.99","","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Non-violent weighted clearance rate","Number","223","units","0","v53079529","17.17","26.35","","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079530","17.18","-9.91","","","","2"
"2021","Ottawa-Gatineau, Ontario part [35505]","2021A003535505","Crime severity index","Index","160","units","0","v44312563","18.1","49.25","","","","2"
"2021","Ottawa-Gatineau, Ontario part [35505]","2021A003535505","Percent change in crime severity index","Percent","239","units","0","v44312564","18.2","3.60","","","","2"
"2021","Ottawa-Gatineau, Ontario part [35505]","2021A003535505","Violent crime severity index","Index","160","units","0","v44312565","18.3","62.29","","","","2"
"2021","Ottawa-Gatineau, Ontario part [35505]","2021A003535505","Percent change in violent crime severity index","Percent","239","units","0","v44312566","18.4","11.67","","","","2"
"2021","Ottawa-Gatineau, Ontario part [35505]","2021A003535505","Non-violent crime severity index","Index","160","units","0","v44312567","18.5","44.44","","","","2"
"2021","Ottawa-Gatineau, Ontario part [35505]","2021A003535505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312568","18.6","-0.07","","","","2"
"2021","Ottawa-Gatineau, Ontario part [35505]","2021A003535505","Youth crime severity index","Index","160","units","0","v53079540","18.7","","..","","","2"
"2021","Ottawa-Gatineau, Ontario part [35505]","2021A003535505","Percent change in youth crime severity index","Percent","239","units","0","v87984885","18.8","","..","","","2"
"2021","Ottawa-Gatineau, Ontario part [35505]","2021A003535505","Youth violent crime severity index","Index","160","units","0","v53079541","18.9","","..","","","2"
"2021","Ottawa-Gatineau, Ontario part [35505]","2021A003535505","Percent change in youth violent crime severity index","Percent","239","units","0","v87984886","18.10","","..","","","2"
"2021","Ottawa-Gatineau, Ontario part [35505]","2021A003535505","Youth non-violent crime severity index","Index","160","units","0","v53079533","18.11","","..","","","2"
"2021","Ottawa-Gatineau, Ontario part [35505]","2021A003535505","Percent change in youth non-violent crime severity index","Percent","239","units","0","v87984887","18.12","","..","","","2"
"2021","Ottawa-Gatineau, Ontario part [35505]","2021A003535505","Weighted clearance rate","Number","223","units","0","v53079534","18.13","32.54","","","","2"
"2021","Ottawa-Gatineau, Ontario part [35505]","2021A003535505","Percent change in weighted clearance rate","Percent","239","units","0","v53079535","18.14","-8.54","","","","2"
"2021","Ottawa-Gatineau, Ontario part [35505]","2021A003535505","Violent weighted clearance rate","Number","223","units","0","v53079536","18.15","47.60","","","","2"
"2021","Ottawa-Gatineau, Ontario part [35505]","2021A003535505","Percent change in violent weighted clearance rate","Percent","239","units","0","v53079537","18.16","-9.78","","","","2"
"2021","Ottawa-Gatineau, Ontario part [35505]","2021A003535505","Non-violent weighted clearance rate","Number","223","units","0","v53079538","18.17","24.95","","","","2"
"2021","Ottawa-Gatineau, Ontario part [35505]","2021A003535505","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079539","18.18","-10.32","","","","2"
"2021","Kingston, Ontario [35521]","2021A003535521","Crime severity index","Index","160","units","0","v44312617","27.1","72.78","","","","2"
"2021","Kingston, Ontario [35521]","2021A003535521","Percent change in crime severity index","Percent","239","units","0","v44312618","27.2","3.31","","","","2"
"2021","Kingston, Ontario [35521]","2021A003535521","Violent crime severity index","Index","160","units","0","v44312619","27.3","75.97","","","","2"
"2021","Kingston, Ontario [35521]","2021A003535521","Percent change in violent crime severity index","Percent","239","units","0","v44312620","27.4","2.43","","","","2"
"2021","Kingston, Ontario [35521]","2021A003535521","Non-violent crime severity index","Index","160","units","0","v44312621","27.5","71.46","","","","2"
"2021","Kingston, Ontario [35521]","2021A003535521","Percent change in non-violent crime severity index","Percent","239","units","0","v44312622","27.6","3.66","","","","2"
"2021","Kingston, Ontario [35521]","2021A003535521","Youth crime severity index","Index","160","units","0","v53079633","27.7","","..","","","2"
"2021","Kingston, Ontario [35521]","2021A003535521","Percent change in youth crime severity index","Percent","239","units","0","v87984888","27.8","","..","","","2"
"2021","Kingston, Ontario [35521]","2021A003535521","Youth violent crime severity index","Index","160","units","0","v53079634","27.9","","..","","","2"
"2021","Kingston, Ontario [35521]","2021A003535521","Percent change in youth violent crime severity index","Percent","239","units","0","v87984889","27.10","","..","","","2"
"2021","Kingston, Ontario [35521]","2021A003535521","Youth non-violent crime severity index","Index","160","units","0","v53079626","27.11","","..","","","2"
"2021","Kingston, Ontario [35521]","2021A003535521","Percent change in youth non-violent crime severity index","Percent","239","units","0","v87984890","27.12","","..","","","2"
"2021","Kingston, Ontario [35521]","2021A003535521","Weighted clearance rate","Number","223","units","0","v53079627","27.13","32.76","","","","2"
"2021","Kingston, Ontario [35521]","2021A003535521","Percent change in weighted clearance rate","Percent","239","units","0","v53079628","27.14","-17.48","","","","2"
"2021","Kingston, Ontario [35521]","2021A003535521","Violent weighted clearance rate","Number","223","units","0","v53079629","27.15","57.45","","","","2"
"2021","Kingston, Ontario [35521]","2021A003535521","Percent change in violent weighted clearance rate","Percent","239","units","0","v53079630","27.16","-21.76","","","","2"
"2021","Kingston, Ontario [35521]","2021A003535521","Non-violent weighted clearance rate","Number","223","units","0","v53079631","27.17","23.32","","","","2"
"2021","Kingston, Ontario [35521]","2021A003535521","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079632","27.18","-12.50","","","","2"
"2021","Belleville, Ontario [35522]","2021A003535522","Crime severity index","Index","160","units","0","v1064948737","49.1","69.33","","","","2"
"2021","Belleville, Ontario [35522]","2021A003535522","Percent change in crime severity index","Percent","239","units","0","v1064948738","49.2","8.35","","","","2"
"2021","Belleville, Ontario [35522]","2021A003535522","Violent crime severity index","Index","160","units","0","v1064948739","49.3","83.84","","","","2"
"2021","Belleville, Ontario [35522]","2021A003535522","Percent change in violent crime severity index","Percent","239","units","0","v1064948740","49.4","17.03","","","","2"
"2021","Belleville, Ontario [35522]","2021A003535522","Non-violent crime severity index","Index","160","units","0","v1064948741","49.5","63.95","","","","2"
"2021","Belleville, Ontario [35522]","2021A003535522","Percent change in non-violent crime severity index","Percent","239","units","0","v1064948742","49.6","4.68","","","","2"
"2021","Belleville, Ontario [35522]","2021A003535522","Youth crime severity index","Index","160","units","0","v1064948743","49.7","","..","","","2"
"2021","Belleville, Ontario [35522]","2021A003535522","Percent change in youth crime severity index","Percent","239","units","0","v1064948744","49.8","","..","","","2"
"2021","Belleville, Ontario [35522]","2021A003535522","Youth violent crime severity index","Index","160","units","0","v1064948745","49.9","","..","","","2"
"2021","Belleville, Ontario [35522]","2021A003535522","Percent change in youth violent crime severity index","Percent","239","units","0","v1064948746","49.10","","..","","","2"
"2021","Belleville, Ontario [35522]","2021A003535522","Youth non-violent crime severity index","Index","160","units","0","v1064948747","49.11","","..","","","2"
"2021","Belleville, Ontario [35522]","2021A003535522","Percent change in youth non-violent crime severity index","Percent","239","units","0","v1064948748","49.12","","..","","","2"
"2021","Belleville, Ontario [35522]","2021A003535522","Weighted clearance rate","Number","223","units","0","v1064948749","49.13","47.61","","","","2"
"2021","Belleville, Ontario [35522]","2021A003535522","Percent change in weighted clearance rate","Percent","239","units","0","v1064948750","49.14","-5.40","","","","2"
"2021","Belleville, Ontario [35522]","2021A003535522","Violent weighted clearance rate","Number","223","units","0","v1064948751","49.15","65.18","","","","2"
"2021","Belleville, Ontario [35522]","2021A003535522","Percent change in violent weighted clearance rate","Percent","239","units","0","v1064948752","49.16","-15.11","","","","2"
"2021","Belleville, Ontario [35522]","2021A003535522","Non-violent weighted clearance rate","Number","223","units","0","v1064948753","49.17","39.33","","","","2"
"2021","Belleville, Ontario [35522]","2021A003535522","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v1064948754","49.18","0.38","","","","2"
"2021","Peterborough, Ontario [35529]","2021A003535529","Crime severity index","Index","160","units","0","v52117752","44.1","64.80","","","","2"
"2021","Peterborough, Ontario [35529]","2021A003535529","Percent change in crime severity index","Percent","239","units","0","v52117753","44.2","3.81","","","","2"
"2021","Peterborough, Ontario [35529]","2021A003535529","Violent crime severity index","Index","160","units","0","v52117754","44.3","84.43","","","","2"
"2021","Peterborough, Ontario [35529]","2021A003535529","Percent change in violent crime severity index","Percent","239","units","0","v52117755","44.4","2.10","","","","2"
"2021","Peterborough, Ontario [35529]","2021A003535529","Non-violent crime severity index","Index","160","units","0","v52117756","44.5","57.58","","","","2"
"2021","Peterborough, Ontario [35529]","2021A003535529","Percent change in non-violent crime severity index","Percent","239","units","0","v52117757","44.6","4.73","","","","2"
"2021","Peterborough, Ontario [35529]","2021A003535529","Youth crime severity index","Index","160","units","0","v53079828","44.7","","..","","","2"
"2021","Peterborough, Ontario [35529]","2021A003535529","Percent change in youth crime severity index","Percent","239","units","0","v87984891","44.8","","..","","","2"
"2021","Peterborough, Ontario [35529]","2021A003535529","Youth violent crime severity index","Index","160","units","0","v53079829","44.9","","..","","","2"
"2021","Peterborough, Ontario [35529]","2021A003535529","Percent change in youth violent crime severity index","Percent","239","units","0","v87984892","44.10","","..","","","2"
"2021","Peterborough, Ontario [35529]","2021A003535529","Youth non-violent crime severity index","Index","160","units","0","v53079821","44.11","","..","","","2"
"2021","Peterborough, Ontario [35529]","2021A003535529","Percent change in youth non-violent crime severity index","Percent","239","units","0","v87984893","44.12","","..","","","2"
"2021","Peterborough, Ontario [35529]","2021A003535529","Weighted clearance rate","Number","223","units","0","v53079822","44.13","47.24","","","","2"
"2021","Peterborough, Ontario [35529]","2021A003535529","Percent change in weighted clearance rate","Percent","239","units","0","v53079823","44.14","-6.60","","","","2"
"2021","Peterborough, Ontario [35529]","2021A003535529","Violent weighted clearance rate","Number","223","units","0","v53079824","44.15","66.34","","","","2"
"2021","Peterborough, Ontario [35529]","2021A003535529","Percent change in violent weighted clearance rate","Percent","239","units","0","v53079825","44.16","-4.49","","","","2"
"2021","Peterborough, Ontario [35529]","2021A003535529","Non-violent weighted clearance rate","Number","223","units","0","v53079826","44.17","37.17","","","","2"
"2021","Peterborough, Ontario [35529]","2021A003535529","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079827","44.18","-7.90","","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Crime severity index","Index","160","units","0","v44312569","19.1","45.45","","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Percent change in crime severity index","Percent","239","units","0","v44312570","19.2","-1.60","","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Violent crime severity index","Index","160","units","0","v44312571","19.3","65.01","","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","-1.84","","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","38.31","","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","-1.44","","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","","..","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Percent change in youth crime severity index","Percent","239","units","0","v87984894","19.8","","..","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","","..","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Percent change in youth violent crime severity index","Percent","239","units","0","v87984895","19.10","","..","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Youth non-violent crime severity index","Index","160","units","0","v53079542","19.11","","..","","","2"
